SMILES,Reward,Rank
CC1CN(C(=O)C2CC3CCCC3N2)CCN1Cc1ccccc1,0.9248198866844177,1319
Cc1ccc(C(=O)N2CCOC(C(=O)O)C2)cc1C(F)F,0.9248176217079163,1320
NC(C(=O)N1CCOCCC1c1ccc(F)cc1)C1CC1,0.9248000979423523,1321
CC(C(=O)O)C1CCCN(C(=O)C23CC(C2)Oc2ccccc23)C1,0.924787700176239,1322
Cc1nn(C2CCOCC2)c(C)c1C(=O)NC(C)C(C)(C)C#N,0.924782395362854,1323
CC(c1nc(-c2cccs2)no1)C1CCCNC1,0.9247630834579468,1324
Cc1sc(O)nc1C(=O)N1CC=C(c2ccc(F)cc2)CC1,0.924748420715332,1325
CC(C)(O)C1CCN(C(=O)Cc2ccccc2Cl)C1,0.9247472286224365,1326
CC(C)Cn1ccc(C2CCCN2C(=O)C2CC3CC3N2)n1,0.9247046113014221,1327
COC1CCCCC1C(=O)N1CCc2c(C(=O)O)ccc(C)c2C1,0.9247020483016968,1328
CC(CC1CCCCN1C(=O)c1ccsc1Cl)C(=O)O,0.9246953129768372,1329
CC(CC1CCCCN1C(=O)c1ccsc1Cl)C(=O)O,0.9246953129768372,1330
CC(CC1CCCCN1C(=O)c1ccsc1Cl)C(=O)O,0.9246953129768372,1331
CN(Cc1ccccc1N1CCCC1)C(=O)C1C2CCC(C2)C1N,0.9246877431869507,1332
CC1CN(C(=O)CC23CC(N)(C2)C3)CCN1Cc1ccccc1,0.9246799349784851,1333
COc1ccc(C(=O)NC2COC(C)(C)C2)c(F)c1C#N,0.9246585369110107,1334
CC(C)(O)C1CC(F)CN1C(=O)CC1CCc2ccccc2C1=O,0.9246577620506287,1335
CC1Cc2c(cccc2C(=O)N2CCCC(C(C)C(=O)O)C2)CO1,0.9246436357498169,1336
CC(C)Cc1nocc1C(=O)N1CCC(C(C)(C)C)CC1CN,0.9246311783790588,1337
CC(CC1CCCCN1c1nc(C#N)ccc1Cl)C(=O)O,0.924616277217865,1338
CC(CC1CCCCN1c1nc(C#N)ccc1Cl)C(=O)O,0.924616277217865,1339
CC1(C)CCN(C(=O)c2ccc(=O)n(C3CCCC3)c2)CC1CO,0.924613356590271,1340
O=C(C(c1ccc(Cl)cc1)C1CC1)N1CC2CC1(CO)CO2,0.9246114492416382,1341
O=C(O)C1CC2CCCC2N1C(=O)c1cc2ncccc2s1,0.924604594707489,1342
N#Cc1cncc(NC(=O)CC2CCC3(CCOCC3)CO2)c1,0.9245812296867371,1343
O=C1c2ccccc2CCC1CC(=O)N1C(C(=O)O)CC2CC21,0.9245602488517761,1344
Cn1cc(C(=O)N2C(C(=O)O)CC3CC32)c(-c2ccco2)n1,0.9245598912239075,1345
Cc1ncc(N)cc1C(=O)N1CCCCC1c1ccccn1,0.9245589971542358,1346
Cc1cnccc1C(=O)N1CCCCC1CC(C)C(=O)O,0.9245423078536987,1347
CCC(C#N)NC(=O)Cc1csc(Br)c1,0.9245212078094482,1348
Cc1c(C(=O)N2CCC(C(C)(C)O)C2)nnn1-c1cccc(Cl)c1,0.9244967699050903,1349
COc1cccc(N(C)C(=O)C2CCCCC2O)c1OC,0.9244664907455444,1350
COc1cc(C)c2cc(C(=O)N3CC(O)CC(F)C3)oc2c1,0.9244533777236938,1351
Cc1cc(Br)cc(CC(=O)N2CCCC2c2cn[nH]c2)c1,0.9244530200958252,1352
CC1COC(C(=O)O)CN1C(=O)C1(c2ccccc2Cl)CC1,0.9244372844696045,1353
CC(CC1CCCCN1)C(=O)N1CCC2(CCc3ccccc32)C1,0.924431562423706,1354
CC(NC(=O)C1CCCC1c1ccncc1)C(C)(C)C#N,0.9243730306625366,1355
CC(C)(C(=O)N1CCc2c(O)cccc2C1)c1cccc(C#N)c1,0.9243706464767456,1356
CC(C)(C(=O)N1CCc2c(O)cccc2C1)c1cccc(C#N)c1,0.9243706464767456,1357
CC(N)C(C)(C)c1noc(C2CCC2c2ccccc2Cl)n1,0.9243536591529846,1358
CC1CC(c2ccccc2)CN1C(=O)c1cnc(N)c(Cl)c1,0.9243449568748474,1359
Cc1sc(-c2ccccc2)nc1C(=O)N1CC(F)CC1C(C)(C)O,0.9243434071540833,1360
Cc1nc(-c2ccccc2)sc1C(=O)N1CC(F)CC1C(C)(C)O,0.9243434071540833,1361
Cc1ccc(C(=O)N(C)c2ccc(F)c(C#N)c2)c2c1CNCC2,0.9243306517601013,1362
CC(NC(=O)C(F)c1ccc(Cl)cc1F)C(C)(C)C#N,0.9243261814117432,1363
CC(NC(=O)C(F)c1ccc(Cl)cc1F)C(C)(C)C#N,0.9243261814117432,1364
O=C(Cc1cc(O)ccn1)N1CCC(c2cc(F)c3c(c2)OCO3)C1,0.9242993593215942,1365
CC1OCCC1Cc1noc(C2CC3CCC2CNC3)n1,0.9242823123931885,1366
OC1CCCCC1C1COCCN1c1ccnc2ccsc12,0.9242485761642456,1367
O=C(c1conc1C1CCCC1)N1CCc2c(O)cccc2C1,0.9242118000984192,1368
CC1CCC(N)(CC(=O)N2CC=C(c3cccs3)CC2)CC1,0.9241999983787537,1369
Cc1cnc2cccc(C(=O)N3CCC(C)(C)C(CO)C3)n12,0.9241515398025513,1370
Cc1cnc2cccc(C(=O)N3CCC(C)(C)C(CO)C3)n12,0.9241515398025513,1371
CC1(C(=O)O)CC(F)(F)CN1C(=O)c1cccn1Cc1ccccc1,0.924137532711029,1372
Cc1cccc2ccc(N3C(C)CSCC3C(=O)O)nc12,0.9241114854812622,1373
Cc1cccc2ccc(N3C(C)CSCC3C(=O)O)nc12,0.9241114854812622,1374
Cc1ccc2cc(C(=O)N3CC(C(=O)O)C4CC3C4)cn2c1,0.9241033792495728,1375
Cc1ccccc1C1CN(C(=O)C2CC(F)(F)CO2)CC1CO,0.9240909218788147,1376
CC1Oc2c(C(=O)N(C)C(CO)c3cccc(F)c3)cccc2C1C,0.924068808555603,1377
CC1Oc2c(C(=O)N(C)C(CO)c3cccc(F)c3)cccc2C1C,0.924068808555603,1378
O=C(O)C1CC2CC2N1C(=O)c1cnc(-c2c(F)cccc2F)s1,0.9240584373474121,1379
Cc1ccncc1C1CC1C(=O)N1CC2(CC(C(=O)O)C2)C1,0.9240478873252869,1380
Cc1ccncc1C1CC1C(=O)N1CC2(CC(C(=O)O)C2)C1,0.9240478873252869,1381
Cc1ccncc1C1CC1C(=O)N1CC(C(=O)O)C2CC1C2,0.9240229725837708,1382
CC(C)(c1cn(C2CNCC(F)(F)C2)nn1)C1CCOC1,0.9240211844444275,1383
O=C(O)C1CN(C(=O)C2CCC2c2ccccc2Cl)C2CC1C2,0.9240191578865051,1384
Cc1c(F)ccc(C(=O)NCCC2CC3CCC2C3)c1C#N,0.9239969253540039,1385
CC(C)C1CNCCC1C(=O)N1Cc2ccccc2C(n2cccn2)C1,0.9239715933799744,1386
Cc1ccccc1C1CN(C(=O)c2nc(Cl)sc2C)CC1CO,0.9239457249641418,1387
COc1cccc(C2CC(N(C)C(=O)C3CC(O)C3)C2)c1,0.9239288568496704,1388
COc1ccc(C2CCN(C(=O)C3CC4(CNC4)C3)CC2)cn1,0.9239212274551392,1389
CCC1CC(O)CN1C(=O)c1cnn2ccc(Cl)c(F)c12,0.9239121675491333,1390
CC(C)(C)N(Cc1ccc(F)cc1)C(=O)C1CC(O)C1,0.923902690410614,1391
CN(C(=O)c1csnc1-c1ccccc1)C1(CO)CC2(CCC2)C1,0.923896312713623,1392
Cc1cc(C#N)cc(C)c1CC(=O)N1CCC(O)C1Cc1ccccc1,0.9238673448562622,1393
CC(C)(C(=O)N1C(C(=O)O)CC2CC21)c1cccc(C#N)c1,0.9238588213920593,1394
COc1cccc(C2CC(N(C)C(=O)C3CC4CCCC4N3)C2)c1,0.9238539338111877,1395
Cc1c(F)ccc(C(=O)Nc2nccc(F)c2Cl)c1C#N,0.923835813999176,1396
FC(F)(F)c1ccc(-c2noc(C3CNC4CC3C4)n2)s1,0.9238134026527405,1397
Cc1ccccc1C1CN(C(=O)CC2CCCC(=O)C2)CC1CO,0.9238029718399048,1398
CC1Oc2c(C(=O)N3CCCC(C(C)C(=O)O)C3)cccc2C1C,0.9238017797470093,1399
Cc1ccc(CC#N)c(C(=O)N2CCc3onc(C(=O)O)c3C2)c1,0.9237996935844421,1400
FC(F)(F)c1ccc(-c2noc(C3CC4(CNC4)C3)n2)s1,0.9237995147705078,1401
Nc1ncc(C(=O)N2CCCCC2c2ccccn2)cc1Cl,0.9237911701202393,1402
Cc1ccc(C#N)cc1NC(=O)C1(C2CCC2)CC1(F)F,0.9237894415855408,1403
O=C(c1noc2c1CNCC2)N1CCCC1c1ccccc1,0.9237891435623169,1404
CC(NC(=O)C1CC2CC1(c1ccc(F)cc1)C2)C(C)(C)C#N,0.9237795472145081,1405
CC(NC(=O)C1CC2CC1(c1ccc(F)cc1)C2)C(C)(C)C#N,0.9237795472145081,1406
O=C(c1ccc2c(c1)C1CCC2O1)N1CCC(O)C1Cc1ccccc1,0.9237760901451111,1407
O=C(c1ncnc2sccc12)N1CCC2(CCC2)CC1CO,0.923768937587738,1408
Cc1cccc(C2(C(=O)N(C)c3cnccc3C(=O)O)CC2(F)F)c1,0.9237586259841919,1409
O=C(Cc1csc(Br)c1)N1CC(CO)C2(CC2)C1,0.9237536191940308,1410
O=C(Cc1csc(Br)c1)N1CC(CO)C2(CC2)C1,0.9237536191940308,1411
CC1CSCC(c2nc(Cc3ccc(C(F)(F)F)cn3)no2)N1,0.9237236976623535,1412
O=C(Cc1csc(-c2ccc(Cl)cc2)n1)N1CCC2CC21CO,0.9237207770347595,1413
N#Cc1cncc(NC(=O)C2CC2c2cccc(Cl)c2Cl)c1,0.9236867427825928,1414
Cc1cc(CC(F)(F)C(=O)N2C(C(=O)O)CC3CC32)ccc1F,0.9236853122711182,1415
Cc1cc(C)cc(OCC(=O)N2CC3(CC(C(=O)O)C3)C2)c1,0.9236711263656616,1416
COc1ccc2c(N3C(C)CSCC3C(=O)O)nc(C)nc2c1,0.9236671328544617,1417
O=C(O)C1CC2CC2N1C(=O)Cc1csc(Br)c1,0.923657238483429,1418
Cc1nc(C(C)C)cc(N2CCCC(C(C)C(=O)O)C2)n1,0.9236544966697693,1419
Cc1cc(Br)cc(CC(=O)NC(C)C(C)(C)C#N)c1,0.9236493706703186,1420
O=C(C1CC2CCCCN2C1)N1CCC(O)C1Cc1ccccc1,0.9236443638801575,1421
Cc1cccc(C2(C(=O)N3CC(C(=O)O)C4CC3C4)CC2(F)F)c1,0.9236442446708679,1422
CC(NC(=O)c1csc2c1CCOC2)C(C)(C)C#N,0.9236311316490173,1423
N#Cc1cccc(CCC(=O)NCC2OCc3ccccc32)c1,0.9236283898353577,1424
N#Cc1cccc(CCC(=O)NCC2OCc3ccccc32)c1,0.9236283898353577,1425
COc1ccc(C(=O)NCC2CCC(F)(F)CC2)c(F)c1C#N,0.9235948324203491,1426
CCC1CC(O)CN1c1ccc2cc(Br)cnc2n1,0.923586905002594,1427
CC(O)C1CCCN1c1ccc2cc(Br)cnc2n1,0.923586905002594,1428
O=C(C1Cc2ccccc2OC1C(F)F)N1CCC2CC21CO,0.9235672354698181,1429
O=C(c1ccc2c(c1)C1CCC2O1)N1CCOCC1(CO)C1CC1,0.9235640168190002,1430
Cc1ncc(C(=O)N2C(C(=O)O)CC3CCCC32)c(C2CC2)n1,0.9235433340072632,1431
O=C(O)C1CN(c2ccnc3ccsc23)CC1C1CCCCC1,0.9235352277755737,1432
CC(C)(C)C1CCN(C(=O)CCc2cccc(C#N)c2)C(CN)C1,0.9235031604766846,1433
CC(C)c1ncc(C(=O)N2CCC(C(=O)O)C(C(C)C)C2)n1C,0.9234954714775085,1434
CCc1cc(F)c(C(=O)N(C)C2(CO)CC3(CCC3)C2)cc1F,0.9234908819198608,1435
CCc1cc(F)c(C(=O)N(C)C2(CO)CC3(CCC3)C2)cc1F,0.9234908819198608,1436
CC(NC(=O)C1(c2ccccc2Cl)CC1)C(C)(C)C#N,0.9234901070594788,1437
O=C(O)C1CC2CC2N1C(=O)c1cnc(Oc2ccccc2)cn1,0.9234816431999207,1438
O=C(CC1CC2CCC(C1)O2)N1CCCC1C(O)c1ccccc1,0.9234795570373535,1439
O=C(c1ccnn1C1CCCC1)N1CC(CO)C2(CC2)C1,0.9234790205955505,1440
Cc1ccc(CC2(O)CCN(C(=O)c3scnc3Cl)CC2)cc1,0.9234765768051147,1441
COc1ccc2c(N3CSCC3CC(=O)O)ncnc2c1F,0.9234368205070496,1442
COc1ccc2c(N3CSCC3CC(=O)O)ncnc2c1F,0.9234368205070496,1443
COc1cccnc1Cc1noc(C2CSCC(C)N2)n1,0.9234076738357544,1444
CC(C(=O)N1CCCC(C#N)(c2ccccn2)C1)C1CCCNC1,0.9234029054641724,1445
COc1cc(N2C(C)CC2CO)nc2ccsc12,0.9234023094177246,1446
Cc1ccncc1C1CC1C(=O)N1CCc2c(C(=O)O)ccc(C)c2C1,0.9233976602554321,1447
CC(N)C(=O)N(C)Cc1ccc(F)cc1Br,0.923376202583313,1448
Cc1nscc1C(=O)N(C)C1(CO)CC2(CCC2)C1,0.9233760833740234,1449
Cc1nscc1C(=O)N(C)C1(CO)CC2(CCC2)C1,0.9233760833740234,1450
CC(C)Cn1ccc(C2CCCN2C(=O)C2CC3CCCC3N2)n1,0.9233641028404236,1451
N#Cc1cncc(NC(=O)C2(C3CCC3)CC2(F)F)c1,0.9233605861663818,1452
OCC1CC2(CCC2)CCN1c1ccc2scnc2n1,0.9233383536338806,1453
Cc1cc(C)cc(OCC(=O)N2CCC3CNCCC32)c1,0.923325777053833,1454
CC1Cc2c(cccc2C(=O)Nc2cncc(C#N)c2)CO1,0.9233174920082092,1455
CCC(CC)C1CN(C(=O)C2Cc3c(Cl)cccc3CN2)C1,0.9233162999153137,1456
COc1ccc(C2CCN(C(=O)CC34CC(N)(C3)C4)CC2)cn1,0.9233158230781555,1457
O=C(O)C1CC2CC2N1C(=O)c1ccc2sccc2c1,0.9233000874519348,1458
O=C(O)C1CC2(C1)CN(C(=O)c1cc3cccc(Cl)c3o1)C2,0.9232993125915527,1459
CCc1c[nH]cc1C(=O)N(C)Cc1c(F)cc(F)cc1F,0.9232945442199707,1460
Cc1c(F)ccc(C(=O)N2CSCC2CC(=O)O)c1C#N,0.9232807755470276,1461
Cc1c(F)ccc(C(=O)N2CSCC2CC(=O)O)c1C#N,0.9232807755470276,1462
Cc1c(F)ccc(C(=O)N2CSCC2CC(=O)O)c1C#N,0.9232807755470276,1463
CCn1ncc2c1CC(C(=O)N1CCC3(CCC3)CC1CO)CC2,0.9232655167579651,1464
CNC(=O)CC1CCCN1C(=O)C(C)(C)c1cccc(C#N)c1,0.9232608675956726,1465
CC(C(=O)N(C)c1ccc(Cl)cc1)C1CCCNC1,0.923252284526825,1466
O=C(O)C1CN(C(=O)c2cc3cccnc3cc2F)C2CC1C2,0.9232065677642822,1467
O=C(O)C1CN(C(=O)c2cnc3ccc(F)cc3c2)C2CC1C2,0.9232065677642822,1468
CC1(C)CCN(C(=O)c2ncnc3sccc23)CC1CO,0.9232025146484375,1469
CC1(C)CCN(C(=O)c2ncnc3sccc23)CC1CO,0.9232025146484375,1470
O=C(Cc1ccc2cccnc2c1)N1CC(O)CC(F)(F)C1,0.9231741428375244,1471
O=C(C1CCCC1c1ccncc1)N1CCc2ccc(O)cc2C1,0.9231654405593872,1472
COc1cc(F)c(Cl)cc1C(=O)N1CC(O)CC1c1ccccc1,0.9231386780738831,1473
CN(Cc1c(F)cccc1Br)C(=O)CC1CCC1N,0.9231370687484741,1474
CC(C)(O)C1CCCCCN1C(=O)c1ccc(OC(F)F)nc1,0.9230459332466125,1475
COc1ccccc1C1CN(C(=O)C2CSCC(C)N2)C1,0.9230425953865051,1476
O=C(Cc1ccc(N2CC(CO)C3(CC3)C2)nc1)C(F)(F)F,0.9229899048805237,1477
CC1CC(CO)N1C(=O)C1CC2CCC(C1)N2Cc1ccccc1,0.9229784607887268,1478
Cc1ccc(C(=O)O)c2c1CN(C(=O)c1conc1CC(C)C)CC2,0.9229552149772644,1479
CC(O)C1CCCN1C(=O)C1CC1c1cccc(Cl)c1Cl,0.9229363799095154,1480
CC(C(=O)O)C1CCCN(C(=O)CN2CCc3ccccc32)C1,0.9228919744491577,1481
Cc1cc(C)cc(OCC(=O)NCc2ccc(C#N)c(F)c2)c1,0.9228834509849548,1482
CC1Oc2c(C(=O)Nc3cncc(C#N)c3)cccc2C1C,0.9228538274765015,1483
CC1Oc2c(C(=O)Nc3cncc(C#N)c3)cccc2C1C,0.9228538274765015,1484
CC1(C)CCCOC1CC(=O)N1CCC(O)C1Cc1ccccc1,0.9228437542915344,1485
CC1(C)CCCOC1CC(=O)N1CCC(O)C1Cc1ccccc1,0.9228437542915344,1486
CC1CN(Cc2ccccc2)CCN1C(=O)C1CC2(CNC2)C1,0.92281574010849,1487
CC1(C(=O)N2CCCC(c3cccs3)C2)CC1CN,0.9228149056434631,1488
Cc1cccc2ccc(N3C(C(=O)O)CC4CCCC43)nc12,0.9228101968765259,1489
Cc1cccc2ccc(N3C(C(=O)O)CC4CCCC43)nc12,0.9228101968765259,1490
Cc1cccc2ccc(N3C(C(=O)O)CC4CCCC43)nc12,0.9228101968765259,1491
CC1CN(C(=O)C2CNC3CC2C3)CCN1Cc1ccccc1,0.9227877259254456,1492
OCC12CC1CCN2c1ccc2cc(Br)cnc2n1,0.9227800369262695,1493
COc1ccc(Cl)c(-c2noc(C3CNC(C)CO3)n2)c1Cl,0.9227741360664368,1494
CN(C(=O)C1CC2(CC(=O)C2)C1(C)C)c1cnccc1C(=O)O,0.9227622151374817,1495
CC(O)C1CCCN1c1nc2c(F)cccc2c(Cl)c1C#N,0.9227508306503296,1496
CC(O)C1CCCN1c1nc2c(F)cccc2c(Cl)c1C#N,0.9227508306503296,1497
O=C(N1CCC(O)C1Cc1ccccc1)C12COCCC1C2,0.9227401614189148,1498
COc1ccc(C(=O)NCC2CCC(C)N2C)c(F)c1C#N,0.9227370619773865,1499
CC(C)Cc1nocc1C(=O)N1C(C(=O)O)CC2CCCC21,0.9227322340011597,1500
COc1ccc(C(=O)Nc2ccc(C#N)nc2OC)c(F)c1C#N,0.9227271676063538,1501
CC1(C)COCC1CC(=O)N1CCC(c2ccccc2)C(CO)C1,0.9227020144462585,1502
Cc1nc(C(C)C)cc(N2CCC(C)(C)C(CO)C2)n1,0.9226868152618408,1503
CC1CC(CO)N1C(=O)C1(c2ccccc2Cl)CC1,0.9226714372634888,1504
CC1CC(CO)N1C(=O)C1(c2ccccc2Cl)CC1,0.9226714372634888,1505
O=C(c1cnc(-c2ccccc2)o1)N1CCC2CNCCC21,0.922664225101471,1506
CC(O)C1CCCN1C(=O)c1cnc2ccc(F)cc2c1,0.9226618409156799,1507
Cc1ccc(CC#N)c(C(=O)N2C(C)CSCC2C(=O)O)c1,0.9226502180099487,1508
CCc1cc(F)c(C(=O)N2CCOCC2(CO)C2CC2)cc1F,0.9226467609405518,1509
O=C(C1CC(F)(F)CO1)N1CCC(O)C1Cc1ccccc1,0.9226229190826416,1510
O=C(C1CC(F)(F)CO1)N1CCC(O)C1Cc1ccccc1,0.9226229190826416,1511
O=C(C1CC(F)(F)CO1)N1CCC(O)C1Cc1ccccc1,0.9226229190826416,1512
Cc1cc(C#N)cc(C)c1CC(=O)NC(C)C(C)(C)C#N,0.9226226806640625,1513
Cc1cc(C#N)cc(C)c1CC(=O)NC(C)C(C)(C)C#N,0.9226226806640625,1514
Cc1cc(C#N)cc(C)c1CC(=O)NC(C)C(C)(C)C#N,0.9226226806640625,1515
Cc1cc(C#N)cc(C)c1CC(=O)NC(C)C(C)(C)C#N,0.9226226806640625,1516
CC(=O)N1CC(C(=O)NC(C)C(C)(C)C#N)Oc2ccccc21,0.9226178526878357,1517
Cc1c(F)ccc(C(=O)N2CCC(C(=O)O)C(C(C)C)C2)c1C#N,0.9226104021072388,1518
Cc1cnc2cccc(C(=O)N3CC(F)CC3C(C)(C)O)n12,0.9226014614105225,1519
O=C(O)C1CC2(C1)CN(C(=O)c1cccc(CC(F)(F)F)n1)C2,0.9226008057594299,1520
Cc1ccc2cc(C(=O)N3C(C)CSCC3C(=O)O)cn2c1,0.9225959181785583,1521
Cc1ccc(CC#N)c(C(=O)N2CC(CO)C(c3ccccc3C)C2)c1,0.9225771427154541,1522
Cc1ccc(CC#N)c(C(=O)N2CC(CO)C(c3ccccc3C)C2)c1,0.9225771427154541,1523
Cc1ccncc1C1CC1C(=O)N1CCc2onc(C(=O)O)c2C1,0.9225654006004333,1524
O=C(O)C1CC2CC2N1C(=O)CC1COc2ccccc2C1,0.9225583672523499,1525
O=C(CCN1Cc2ccccc2C1)N1CC(O)CC(F)(F)C1,0.9225350618362427,1526
Cc1c(F)ccc(C(=O)Nc2cncc3c2CCCC3)c1C#N,0.922532856464386,1527
CC(=O)N1CCC(C(=O)N2CCCC(Cc3ccc(O)cc3)C2)C1,0.9224856495857239,1528
Cc1ccccc1C1CN(C(=O)CC2COCC2(C)C)CC1CO,0.9224828481674194,1529
Cc1ccc(C(C)NC(=O)Cc2c(C)cc(C#N)cc2C)cc1F,0.9224618077278137,1530
CC(C)(O)C1CCCCCN1C(=O)c1cccn1Cc1ccccc1,0.9224271774291992,1531
CC1(C(=O)N2CCC(C(C)(C)O)C2)COC(c2ccccc2)OC1,0.9224202632904053,1532
CC(C1Cc2ccccc21)N(C)C(=O)C1CC2(CNC2)C1,0.9224188923835754,1533
O=C(C1COc2c(F)cccc21)N1CC(O)CC1c1ccccc1,0.9224168658256531,1534
O=C(C1COc2c(F)cccc21)N1CC(O)CC1c1ccccc1,0.9224168658256531,1535
Cc1cc(C#N)cc(C)c1CC(=O)NC1CC(C)(C)OC(C)(C)C1,0.9224128127098083,1536
CC(C1Cc2ccccc21)N(C)C(=O)C1CNC2CC1C2,0.9224038124084473,1537
COc1cc(C)c(C(=O)Nc2nccc(F)c2Cl)cc1Cl,0.92240309715271,1538
COc1ccc2c(c1)C(N(C)C(=O)C1CC3CC3N1)CC2,0.9223933219909668,1539
CC(NC(=O)C(C)(C)c1cccc(C#N)c1)c1cc(F)cc(F)c1,0.9223846793174744,1540
O=C(c1ccc2sccc2c1)N1CC(CO)C2(CC2)C1,0.9223833084106445,1541
O=C(c1ccc2sccc2c1)N1CC(CO)C2(CC2)C1,0.9223833084106445,1542
CN(C(=O)c1conc1C1CC1)c1cnccc1C(=O)O,0.9223594069480896,1543
O=C(C1CC2CCCC2N1)N1CCC(n2ncc3ccccc32)C1,0.9223530292510986,1544
CNc1cnccc1C(=O)N1CCOC(c2ccc(F)cc2OC)C1,0.9223242402076721,1545
Cc1nc(CNC(=O)CCc2cccc(C#N)c2)ccc1F,0.9223206043243408,1546
COc1ccc2c(c1)C(N(C)C(=O)c1ccc(C)c3c1CCNC3)CC2,0.922311007976532,1547
O=C(N1CCC(c2ccc(F)cc2)C(CO)C1)C12COCCC1C2,0.9223020076751709,1548
O=C(N1CCC(c2ccc(F)cc2)C(CO)C1)C12COCCC1C2,0.9223020076751709,1549
COc1cccc(C2CC(N(C)C(=O)c3cnc(N)c(Cl)c3)C2)c1,0.9222673177719116,1550
CC1(C)OCc2cc(NC(=O)CCc3cccc(C#N)c3)ccc2O1,0.9222542643547058,1551
COCC1c2ccccc2CN1C(=O)C12CCC(N)C1C2,0.9222389459609985,1552
O=C(C1CCCCO1)N1CCC(O)C1Cc1ccccc1,0.9222193360328674,1553
O=C(C1CCCCO1)N1CCC(O)C1Cc1ccccc1,0.9222193360328674,1554
Cc1c(F)ccc(C(=O)N2CCC(c3ccccc3)C(CO)C2)c1C#N,0.9222136735916138,1555
O=C(c1ccnnc1Cl)N1CC(O)CC1c1ccccc1,0.9221900105476379,1556
Cc1cc(Br)cnc1-c1noc(C2CC(O)C2)n1,0.9221653342247009,1557
Cc1cc(Br)cnc1-c1noc(C2CC(O)C2)n1,0.9221653342247009,1558
Cc1ccc(CC#N)c(C(=O)NC2CC23CC3(F)F)c1,0.9221630096435547,1559
O=C(C(F)c1ccc(F)c(F)c1)N1CCc2c(O)cccc2C1,0.92214435338974,1560
Cc1ccc(CC#N)c(C(=O)NCC=Cc2cnccc2C)c1,0.9221196174621582,1561
CC1Oc2c(C(=O)N3CCC(O)C3Cc3ccccc3)cccc2C1C,0.9221181869506836,1562
O=C(C1CCCCC1O)N1CC(n2cnc3ccccc32)C1,0.9221123456954956,1563
Cc1nn(C(C)(C)C)cc1C(=O)NC(C)C(C)(C)C#N,0.922105073928833,1564
Cc1nn(C(C)(C)C)cc1C(=O)NC(C)C(C)(C)C#N,0.922105073928833,1565
Cc1nn(C(C)(C)C)cc1C(=O)NC(C)C(C)(C)C#N,0.922105073928833,1566
CC1(C(=O)N2CCC3CC32CO)COC(c2ccccc2)OC1,0.9220985770225525,1567
Cc1ccccc1C1CN(C(=O)C2CC2c2cnccc2C)CC1CO,0.9220669269561768,1568
Cc1ccccc1CC1(C)CN(C(=O)C2CC3CC3N2)C1,0.9220661520957947,1569
CC(c1cccs1)N(C)C(=O)CN1CCNC(C)(C)C1,0.9220602512359619,1570
Cc1c(F)ccc(C(=O)NC2CC2(C)c2c(F)cccc2F)c1C#N,0.9220405220985413,1571
CC1CC(CO)N1C(=O)CC1CCc2ccccc2C1=O,0.9220314025878906,1572
Cc1sc(Cl)nc1C(=O)N1CCOCC1(CO)C1CC1,0.9220228791236877,1573
O=C(c1cncc2c1CCC2)N1CCC(c2ccc(F)cc2)C(CO)C1,0.9220191836357117,1574
Cc1c(F)ccc(C(=O)Nc2ccc(S(C)(=O)=O)cc2F)c1C#N,0.9220163226127625,1575
CC(c1noc(C2CCNCC2C(C)C)n1)c1ccc(F)cc1F,0.9219728708267212,1576
O=C(CN1CCc2ccccc21)N1CCC(c2ccccc2)C(CO)C1,0.9219707250595093,1577
CC1(C(=O)O)CC(F)(F)CN1c1ccc2scnc2n1,0.9219464063644409,1578
CCc1ccc(C(=O)NCc2ccc(C#N)c(F)c2)c(OC)c1,0.9219447374343872,1579
Cc1c(CC(=O)N2CCC(C(C)(C)O)C2)ccc(Cl)c1Cl,0.9219363927841187,1580
Cc1ccc(CC#N)c(C(=O)N2CCC(c3ccccc3)C(CO)C2)c1,0.9219134449958801,1581
COc1ccc(C2CCN(C(=O)CC3CSCN3)C2)cc1F,0.9218802452087402,1582
CCC(C)(C#N)C(=O)N1CCC(O)C1Cc1ccccc1,0.9218748807907104,1583
COc1c(Cl)cc(Cl)cc1C(=O)NC(C)C(C)(C)C#N,0.9218681454658508,1584
COc1c(Cl)cc(Cl)cc1C(=O)NC(C)C(C)(C)C#N,0.9218681454658508,1585
Cc1nc2cc(CC(=O)N3CCC(C(=O)O)C(C(C)C)C3)ccc2o1,0.9218425154685974,1586
O=C(c1cc(Cl)nnc1Cl)N1CCCC1C(O)c1ccccc1,0.921823263168335,1587
N#CC1(c2ccc(F)cc2)CCN(C(=O)CC2CSCN2)CC1,0.9217978715896606,1588
CC(C)(C)C(C(=O)N1CCc2c(O)cccc2C1)c1ccncn1,0.921791136264801,1589
N#Cc1cncc(NC(=O)C2CC3CCC(C2)N3Cc2ccccc2)c1,0.9217862486839294,1590
COc1ccc2c(N3CC4CCC(C3)C(C(=O)O)C4)ncnc2c1F,0.9217836856842041,1591
CC(C(=O)NC(C)C(C)(C)C#N)n1ccnc1-c1ccccc1,0.9217786192893982,1592
CCC(C#N)NC(=O)c1cc2c(s1)CCC(C(C)C)C2,0.9217667579650879,1593
Cc1ccc(CC#N)c(C(=O)N2CC(CO)C3(CC3)C2)c1,0.9217602610588074,1594
Cc1ccc(CC#N)c(C(=O)N2CC(CO)C3(CC3)C2)c1,0.9217602610588074,1595
